axial_cluster_id,axial_cluster_label,meta_cluster_id,meta_cluster_label,n_segments,n_reviews,n_papers,mean_review_score,acceptance_rate,top_canonical_codes,representative_segment_hashes,representative_snippet
208,Lack of clarity and detail in methodology / Effective framework for adapting to sub-optimal opponents,4,Lack of clarity and detail in methodology / transformer-advantages,23,22,19,5.454545454545454,0.4210526315789473,Lack of clarity and detail in methodology (8); Advancements in reward function comparison (1); Effective framework for adapting to sub-optimal opponents (1); Diverse reward shifting schemes for various RL scenarios (1); Impressive discovery of pareto frontier for parameterized rewards (1); Deep theoretical analysis and promising algorithm results (1); innovative pretraining approach with effective conditioning (1); Clear multi-task learning approach with empirical results (1); Interesting chain MDP experiment (1); Reasonable motivation and effective extrapolation (1),ff49bc7eb7b6e68f07aa54f746ab96bebd62b3ca18b595a1cb358998d9cd627e; 5c650672e1f100594da42e1e169e66d55ec920f020ea3e08c3c11a3074e4b94a; 512a7aff46db7ad28ecfe4507b7beef2fab93e2fdb7f070a7280517f10801197; 00a919876e65e9f9c8689f6dc6abcec88608605d3d8c46964cb62e8257f90074; b811839397db652301a08d27d1ca79a52f83218aecfcdb49d7942e3912e3def7,
276,Lack of clarity and detail in methodology / Effective empirical validation of ProtoAttend,4,Lack of clarity and detail in methodology / transformer-advantages,23,22,20,5.090909090909091,0.3,Lack of clarity and detail in methodology (11); Template-based interpretable representation for multi-class classification (1); Self-explaining model with attention mechanism (1); Effective empirical validation of ProtoAttend (1); Enhanced interpretability and performance in prototype-based DNN (1); User-focused evaluation approach (1); Multidisciplinary approach with comprehensive experimentation (1); interesting concept with thorough empirical validation (1); Strong empirical performance in contour extraction (1); Preservation of global structure in dimensionality reduction (1),d39b5b97a95d645acf48a93912bc326150699ac1521ef1ee914ae176fecae63f; 258648b47d3967e9ee971b2885264cf3c18b5282c6f4ba4f3321597c1ed84323; e4e3f534e3158b29642944dd42e40a9ec1deec68693a43624e459da9eeb5162f; 3fcd0ea85f33bc762b4fadab0f8bb478ecdd17bef1732d54f6996ccca4a92048; ac38c352b60fa71e2d332b74ed40098f9439aaccfe9e0c8055f097bfb3840578,
341,Lack of clarity and detail in methodology / Effective depth-adaptive Transformer performance,4,Lack of clarity and detail in methodology / transformer-advantages,23,22,22,5.7727272727272725,0.5454545454545454,"Lack of clarity and detail in methodology (13); Effective depth-adaptive Transformer performance (1); Effective training strategy for transformers (1); High impact theoretical contributions (1); Novel approach to CP in transformers (1); Trivial findings and weak connections in analysis (1); Limited novelty and missing confidence intervals (1); Unmet audience expectations and unclear application utility (1); Missed exploration of non-linear settings (1); LCC trend analysis, Stage validation insight (1)",7002a6dc10c1bafd4a2e1196da45878f105cf3c6564cfe9c73170f38df80a33d; 46b8d745c82d095861da39810d923eeaeaa2cab4b228fffaa79b6c2915954781; dac38f4ea5fb0ace14d1381cffc9fce8c39333ad51c99cc2866ad3453aafa8cb; 742d188db0bc6b7b5f74198f4a5ba3a473bacae42cef237219b6d7da64870cfe; a4781ebb605e7411bbc87a98bf4c28ef4846e3c9bce64eb0af8cc0222691fb1e,
395,Lack of clarity and detail in methodology / Theoretical contribution on SGD with momentum,4,Lack of clarity and detail in methodology / transformer-advantages,23,22,16,5.0,0.4375,Lack of clarity and detail in methodology (2); Explores adaptive methods for stochastic optimization (2); Heuristic learning rate selection method with statistical validation (1); Improved AEGD variant with theoretical analysis and clarity (1); Limited-Adam-RMSprop (1); Frequency-domain momentum insight (1); signal-processing-perspective (1); Importance of momentum in neural network training (1); Theoretical contribution on implicit bias of momentum methods (1); Important optimization problem in deep learning; well-organized and clear presentation; solid theoretical results under特 (1),e0bc1dac429691f00882b38b2c5689ced6a1c86e0ef43593f86bf0a862afd689; 2497f0f4f26abc1fa0e18c44b272e66fbaaaa8e208c3e1a60a6d72f5c7f49c3f; 8fd10709257002725f77cc8fa3a285e1889e5b3f0539d6353f8c70d027f6f535; 46f4eb9a4a1a00f526f48b4a16fe4c93066e5246aad02fe478ea94f14105db57; 619cebcb87d799cd0e6adc9d81cda978c460432124997da8f02fe594c191cb19,
270,Lack of clarity and detail in methodology / novel causal method,10,Lack of clarity and detail in methodology / Complexity and clarity issues in ASR learning,23,21,14,5.190476190476191,0.3571428571428571,Lack of clarity and detail in methodology (7); novel causal method (2); Limited literature on tensor time series Granger Causality (2); Novel approach using Neural ODE for causality in short time series (1); Novelty in causal inference with irregular time series (1); Novel interpretable method for nonlinear Granger causality detection (1); Innovative use of NRI for causal discovery (1); Need for assumption relaxation and clarification on kernels (1); intriguing concept of ATE (1); Comprehensive literature review and innovative algorithm (1),419aaf008c9e46a16ed0922b2a272c032a7d70ae7a887ab3916e3327f7fa7898; ca2eb1d58e7d289df7e4db46e542da2e14450911e47ae7edfd8d5609d60c8e31; 82fbe91410efb8f6033d9f54e3544bb3a341c54d9b6d125e1bfda332350279e0; 35c33681a66d49f9fdeab8b94b92429fee2974e41a4006e6aa9fd1f6bc08fa78; 8edb54dc5694f8822890eb63c5d378e40e6183894bea2c6ed7330426b84d7448,
272,Lack of clarity and detail in methodology / Innovative approach to few shot regression in drug discovery,7,Lack of clarity and detail in methodology / Few-shot learning detail,23,21,14,5.190476190476191,0.5714285714285714,Lack of clarity and detail in methodology (10); Strong causal inference and methodology explanation (1); Broad appeal and methodological improvements (1); Novel few-shot mechanism with strong performance (1); Innovative method integration and effective problem-solving (1); Comparative analysis of frameworks in biological prediction tasks (1); Novel dataset construction and effective mimicry strategies (1); broaden-dataset (1); novel-approach-geneexp Prediction (1); Figure-labeling (1),7bda49e5179826f1eee182f00bee5abc25e9e4485b731a145752a4c4208d157d; 883d081c0847c51d541340a95b9f2ace523db4cb9d62690245faca2ffe3be5c2; 0f9776044fb58eab0c99f4f19c66b7c58a5321741d8d1ec18386f07fa2a278b1; 5578fdc0d4edae9f9cd57add2307578cd72df4aee9981f19f90ab7335b69b636; 0a119b807ebe99ac9653c33b76f3a5607484d532889b55763d0da45e3a087380,
291,Lack of clarity and detail in methodology / Insufficient ablation studies,13,Lack of clarity and detail in methodology / Insufficient ablation studies,23,21,20,5.619047619047619,0.2,Lack of clarity and detail in methodology (9); Effective use of unsupervised clustering to enhance BERT performance (1); Effective use of local connectivity for convergence; novel contribution; thorough convergence analysis. (1); Novel method addressing literature gap (1); Innovative interpretation and flexible method (1); Strong introduction and methodology (1); novelty in explainable kernel k-means (1); Limited applicability and suboptimal optimization approach (1); Concerns about scalability and clarity in clustering methods (1); Dependence on hyperparameters and unclear cluster estimation (1),b72e54e85686b050d7cd4878be81f42237762ae6001da13b91510ede487b96a5; d2d55007e8492e9f02107a15f61b269db0c4667457e767803167a262866ba4e2; 7ee5ebbef8bd378d1c05faf320a872fe00c5c6c5f335fa15b2ce8bb75496d027; a0dd580b400d50078f027f098b972df4eaa09ae7654bdcbe17c6780dae83834d; 022f92f488a4d2e21efe17f5504d87bd3dca7e26bd000cc8f875dec1c28b7513,
436,Lack of clarity and detail in methodology / Valuable research direction in graph sparsification,12,Lack of clarity and detail in methodology / Unclear GNN types,23,21,12,5.476190476190476,0.3333333333333333,"Valuable research direction in graph sparsification (4); Lack of clarity and detail in methodology (3); Integration of graph sparsification enhances GCN efficacy (1); ComprehensiveBenchmark (1); unjustified-simulation (1); missing\_description (1); Heterophilic treatment unclear (1); sparse graph limitations (1); local-global label smoothing (1); class\_imbalance\_methods,theoretical\_analysis (1)",a834870ea917ec64a7dc8f2c4428b6cf2d230ab23de20c5f686ec2a24af27a57; 254a319e8e5b67db41486b98d262bcb7ca62da7080ab3332a3e36ca1ec5c5315; 55972a4c1c91280fb6e7f45f17ab3e5a58491a7696ebd7bc6cd9601f90e75af6; bcabb571ab2b01dcc1b13d41dae105523da52734e01a3046f7b253369acf6ebf; 8fc9ddf2d9748ae8c9773e6bf15fb8065e262c7c6574b705d2292a0974b4bd28,
9,Lack of clarity and detail in methodology / real-world denoising methods,4,Lack of clarity and detail in methodology / transformer-advantages,23,20,14,5.85,0.6428571428571429,Lack of clarity and detail in methodology (5); real-world denoising methods (4); Effective analysis of CNN fitting and denoising performance (1); Strong generalization of CNNs in image denoising (1); Innovative low-pass atom constraint and noise-level linked thresholding (1); Effective generative learning method for noise simulation (1); Innovative denoising layer for deep learning stability (1); Performance improvement and interpretability; valuable benchmark; compact network design (1); RealisticNoiseGenFramework (1); Practical noise generation (1),fdb66005b1526b8f66f6ba1cd81a5478086fcb6114e8862b7e4b98c5f10625ed; 314df961d09a293e62b3ce69409b77c91a7d4541df16db4fe2f8b16cc9ea5f17; a7bea238b36c3ccb81d5d6438bab366f5e2177577811311b644bad23354c9315; 6059166705a1325b014a1f4d53cec5179dc5525e759b4d611c4039170a650b0f; afa00546f4f6eb6cad62d7d09506101c50b7c56dc2564b6d224e4bb70f341137,
213,Lack of clarity and detail in methodology / Novel algorithm for distributionally robust learning,4,Lack of clarity and detail in methodology / transformer-advantages,23,20,17,5.35,0.4705882352941176,Lack of clarity and detail in methodology (8); Effective DRO method with theoretical convergence proof (1); Innovative DRO method with significant contributions (1); Novel algorithm for distributionally robust learning (1); Significant theoretical advancements in DP algorithms (1); Theoretical proof of minimax optimal result (1); Lack of discussion on distributionally robust optimization (DRO) (1); Novel focus on regression models and thorough analysis (1); novel integration of neural networks in optimization (1); Finite-sample minimax optimality of MLE (1),65806f10cac89d624e822536a71c93d41f91e5832b82d2dd990de4630e823d64; c24c39db6f97c835b0e6a63deadfd27b3ea70bccfe9127c7367b38d73331369a; 70875520f5eca4eba09850573f9d34cc70778f70c7fb889912ebd9a868d38a09; 92d40568651555d3ec16f1b7fbfe1477b7155f37eca2969ebab6f4c4338313e0; 42396b786b863b81d535ee3fa738206fed6208fa6c9f3a5f59f6830c5ac1e13f,
468,Lack of clarity and detail in methodology / Revisits label smoothing's role in knowledge distillation,1,Lack of clarity and detail in methodology / domain-adaptation-insight,23,20,13,5.4,0.3076923076923077,"Lack of clarity and detail in methodology (5); Revisits label smoothing's role in knowledge distillation (2); noisy labels (1); interesting label smoothing for unlearning (1); RemovedErrorEnhancement (1); engineering refinement (1); AcknowledgesExistingWork (1); simplicityimpact (1); cost-effective methods,industry relevance (1); Effective application of label smoothing and promising training method without OOD dataset (1)",db786782ad562b6354ee1f16dba953bea770c550157e590ae366b5c4b6b812bf; 7ea261a6f688185be700b219b2a1ae6bd4ea97250279dfcece63cac84aeafb7b; 810aab0a20a66de68f8cfe007884ffb10d85553a37b153db19831ec5ff099a09; 6359d896d034653daf6d5bc1765b536998e84e8b7a483bc3845ef2567eb56b5e; 93c5873725a22a874598308c9e8a2dab3e8b51492a5574ed8fb4276a002f624d,
0,Lack of clarity and detail in methodology / Proposed workflow for crystal materials generation,4,Lack of clarity and detail in methodology / transformer-advantages,23,17,10,5.647058823529412,0.7,Lack of clarity and detail in methodology (7); NoveltyCrystalGen (1); influential design (1); PropertyEvaluation (1); Symmetry-based Representation (1); insufficientvalidation (1); Symmetric crystals focus (1); addresseslimitation withsoundmethod (1); materialsml-discovery-symmetry (1); Proposed workflow for crystal materials generation (1),8a4d5a960d9e2f326109f5d08e0aa2a5e77a51977cd3c81e6cbbcc4ffd0ac42f; b1d972e340b97369cd589b7704bd1b5243cce880f756d8a1eaf9c645fcc620e7; 1884d28065db653274782d8bfc2f98190fd666599097656ec9aef190b672c790; 0e8b17c97bed2eab3ef4594400a4b5713129c7805937d5bfbfc987ea1d5c5112; 1abeef4632c6a1fe7cf58c1774e61cda66bcb0b48f8cab8e01cf0a1802c21f77,
35,Lack of clarity and detail in methodology / Novel proof technique and insights into loss surface geometry,4,Lack of clarity and detail in methodology / transformer-advantages,22,22,20,4.7727272727272725,0.25,Lack of clarity and detail in methodology (7); Novel proof technique and insights into loss surface geometry (1); Preservation of norms in ReLU networks (1); Novel multi-agent approach for categorical latent variables in VAEs (1); Innovative latent variable model and interesting RNA applications (1); Unclear GNN types (1); Effective integration of diverse pre-training tasks (1); Strong empirical evaluation and effective learning framework (1); Importance of RNA-seq deconvolution and innovative approach with consistency loss (1); Clear and simple strategy (1),0a6b63b6baa67eb4d432d326c40be8a5622de3952c197becad4e435570aa9a02; 211a39f074c67c8f0e4eff953d367108d33759f54a8d8635f2b0c5cebdd2dffd; cc7942bb203e024a5030c80209a2c3f3fb9b1a80c039e66c5a9da8c07c959daf; 0d373c399f2419afeb3f8de7b8f840d8c341f6de0ae0d4103089b90f044b809c; 8265b2dd5eafeb58055c8297b06c8508f07ee61e791891ed5a427dce90c2061e,
383,Lack of clarity and detail in methodology / proposes-optimal-transport-solution,4,Lack of clarity and detail in methodology / transformer-advantages,22,22,17,5.7272727272727275,0.5294117647058824,"Lack of clarity and detail in methodology (2); generative model (1); uniqueness-generalization (1); Generalized paths, better performance (1); soundvelocityformulation (1); MinibatchOTRetention (1); Lack of theoretical foundation for Gaussian average operation (1); Omissions in model comparison and inference details (1); Lack of intellectual depth in proposal (1); Lack of comparison with ControlNet and unclear advantages of DDBMs (1)",0836bf07976c804835e7d2b750680f88fe2302cfe47139b35b5b49e91519a89b; bcb6a08dd072dd135ee4374c3ea875484c5e3021dc88ff673f38471ddfa6da5c; 954b609501b9774506c9b21574440637487b4c34421d7850befd03ca4936e026; 03553239b96716d5c776d0614d444445a25d9d35279790e1f740dced0c417a53; 1409c6188a92fcef4c65df6f97f3f3eb13d3e203a142fba5949add4a81ee96fd,
386,Lack of clarity and detail in methodology / Innovative framework for continual learning,12,Lack of clarity and detail in methodology / Unclear GNN types,22,22,21,4.954545454545454,0.2857142857142857,Innovative framework for continual learning (4); Lack of clarity and detail in methodology (3); Strong visual representation of new problem setup (1); Unclear GNN types (1); Method to accelerate IGNN proposed (1); Prototype-based method addresses graph heterogeneity (1); Interesting scenario and superior method performance (1); Well-organized framework and detailed results (1); Innovative approach for missing node features in GNNs (1); strong overall assessment (1),00fae13dde15523f6535170a948ed375c55f21ec92c20d3901270063a11ddf42; 6999f7b838b53ad3c41b7424841c8b97e4ea56ee1dcc6dc557098f876d977d32; 694c9fdb94622fcda826b87f290834954b4ef5bee258472ef080efbb81e608ce; c49388d726f8c7b5168a072d4cd5da065d81ff9cd233f6077af09ff9b99397f1; 13a39f963f66c950604c66b6596a818371dcef03a152fd5ba792e541a51a3fb1,
387,Lack of clarity and detail in methodology / Innovative approach to video prediction,10,Lack of clarity and detail in methodology / Complexity and clarity issues in ASR learning,22,22,20,5.181818181818182,0.25,Lack of clarity and detail in methodology (8); Innovative approach to video prediction (1); Innovative approach to reduce data transfer costs (1); Innovative framework for video execution flows (1); novel masking strategy improves accuracy (1); Theoretical and empirical contributions to MLM gradient variance reduction (1); Novel discovery of underfitting; effective architecture; solid experiments (1); Effective scale investigation and generalization across datasets (1); Relevance and experimental advantages (1); Practical problem addressed and reasonable mechanics proposed (1),c71a911bc42ca8a191217acb5f3d3db1b837fd8dc2638cde289e96cbfd2dc738; 408132d4cffdcf3b9312e41196c8bd9bf4ff830b2ba66d0fc92784b95bfe9369; 91ffc52ed9456a863cb40003721ef0db2ee78772895bc9614c3e34a73dc96a0d; 965a88f43f5df836d5f816831a5f97ec621024b8f50f5565f1dceff599a3ea96; 15a3226740700470a31100ab854bfcbe8131bf94c7736c9e3e81a4e789f51d77,
388,Lack of clarity and detail in methodology / novel modification to neural network pruning,5,Lack of clarity and detail in methodology / flexibility-enhanced-normalizing-flow,22,22,21,5.136363636363637,0.4761904761904761,novel modification to neural network pruning (2); Probabilistic kernel selection and extensive experiments (1); novelapproach (1); Theoretical framework for pruning DNNs (1); Expert behavior prediction and undifferentiable reward handling (1); model compression novel problem (1); Introduction of scalable neural network kernels (SNNK) for efficient design (1); Questionable prognostic-predictive distinction (1); Innovative storage reduction technique (1); Effective noise reduction and easy integration (1),9cf6efba25904820ab94a303ab46cac12edc63f1ef89d78fcfe74b0207accdd9; 250b44b897ed99e3b01c0f53c05a451a95ea5d8d1900ccdd3b82ceb01755fbf0; 63e3741a472cecb847be97bd3144bd797c50dbe5afcec8d153736279717b5ecc; 1953b70c5b808547733bffd6790cf07373a94f2ee701745a7db5d147f21eb871; 2ae4b257fff161ef418d538af242afe35e1cdc0a589eadd65b10e4002b8a08cb,
404,Lack of clarity and detail in methodology / Innovative channel pruning approach,5,Lack of clarity and detail in methodology / flexibility-enhanced-normalizing-flow,22,22,21,5.0,0.4285714285714285,Lack of clarity and detail in methodology (11); Innovative channel pruning approach (2); Effective data-independent neuron pruning with provable trade-offs (1); Novel application of Gumbel-Softmax for input selection in CNNs (1); Innovative pruning method with QCQP optimization (1); Thorough analysis of pruning heuristics (1); Relevant topic and good organization; effective pruning strategy and learning-based initialization (1); Simple method with multiple pruning modes (1); Effective method for network pruning (1); Solid formulation and effective results (1),a4f45b37f447861d21ab5f9bf17e558489c1c680db17432265bc94e32df72f91; a82ec8e9003311656dbfa7de3405a2609b92d4f165157c9532a0f904ba19a8d5; b1b90e62a2eff08cadbf721e0113e679a09aa25b038dd560fc5476106ab72cdf; 74a8ec4d2a934a70707b681cbda7fcc33d17915f5decc5eabc09477ff9df505c; 74a9471e99fb4578aba450c644c18eb7c1699379e1b0155f9a10644b49a4f2c2,
491,Lack of clarity and detail in methodology / Strong writing and theory,4,Lack of clarity and detail in methodology / transformer-advantages,22,22,18,5.363636363636363,0.4444444444444444,"Lack of clarity and detail in methodology (8); Innovative reframing of reconstruction losses (1); Innovative use of PINNs for data denoising and SBL integration (1); Novel use of implicit representation and effective sampling scheme (1); Effective multi-task image restoration network inspired by human vision (1); Need for broader applicability testing (1); Innovative approach to neural network design for PnP/RED (1); Strong writing and theory; extensive empirical simulation; innovative gradient step denoiser formulation; generalizable, (1); Effective method leveraging BEiT with improved experimental results (1); Technical innovation in membrane potential update (1)",b35606232679564646a7e8c76b1499f6bd04f2dcf91b6e9c1aa7e746e56f46df; 52ba12fabe2d3e7ca8329277d6b4a00b55360acfa3bcced363b96acdce190be5; c1d8a1c7dd5efdf5c6db614df2e080219bdce9c864d37441972c10433c7a05b9; 9525a5b7830674b84b993444f7df90f69d968a36a2b864e3fdb5c85f0c92198f; 8251a756664257d28d4fb59794b240ab0868cb1186770c804d68d73511af6d21,
510,Lack of clarity and detail in methodology / Novel MCMC scheme with effective warm restarts,4,Lack of clarity and detail in methodology / transformer-advantages,22,22,19,5.954545454545454,0.631578947368421,Lack of clarity and detail in methodology (10); Novel MCMC scheme with effective warm restarts (1); Innovative adaptive MCMC approach with neural network proposal (1); Clear writing and correct proofs; real-world application of methods. (1); Incremental contribution to MCMC problem (1); Clarification on model components and training process (1); Theoretical analysis concerns and marginal experimental results (1); Technical flaws in state space model and sampling methodology (1); technical strength and comprehensive literature review (1); **clarify approximations** (1),3eee3e5ab640d9af32a881b3b7d98fad6f566ced2b983b35d2c41a0d127d3fee; 364a1f3061105f605633e4a3731228dd036e80e4b3f3ebf082e010c50f0506e4; 3f06057dc7533d96d7f59587e1d4355ba4b87deb308db272d87dd71c40146340; 00674dd6895eeb5d643ed89bbe18ff70850526e7948669bb8cf527df752c75f5; 50bd86912de7e896b1d16a3bf8af95862ba08a8cdbeee7e29512ad36497d7c30,
523,Lack of clarity and detail in methodology / tokenization bias,4,Lack of clarity and detail in methodology / transformer-advantages,22,22,21,5.681818181818182,0.5714285714285714,Lack of clarity and detail in methodology (5); Need for deeper analysis of prompt sensitivity (2); tokenization bias (2); Creative multi-modal prompt engineering with strong zero-shot performance (1); Interpretable and generalizable prompts (1); Significant improvement and scalability of AMA (1); LLMs optimize prompts for high performance (1); Writing structure and clarity issues; limited task scope; outdated baselines; formatting improvements needed. (1); Novel author-reviewer framework with impressive performance improvements (1); Lack of clarity on student LLM learning outcomes (1),9d08fb47a3911037d02b10723e8fa325b19ea6bea5fe4805939314adca9a2440; 5309feb74a45de09a445bc48dd8aaa4d5248857c992d0356d52220597b86c78e; 9bfe2651ec9959a22170676cfc996e16c2bcb605b25a4c21826fbade62382b37; 3a797490366fa6bb4aa531b7b5e176e8a6cd2b66d74ec9bb6b7b8b113a54422f; 7eed77c9a9fa07b256d5915a66e83311b24abe7b291e0fbfed5db22f38198501,
549,Lack of clarity and detail in methodology / Benchmark for one-shot NAS,6,Lack of clarity and detail in methodology / Benchmark for one-shot NAS,22,22,21,5.181818181818182,0.2857142857142857,Lack of clarity and detail in methodology (10); Benchmark for one-shot NAS (4); Innovative integration of NAS and Bayesian networks (1); Clear contribution identified (1); Innovative use of three-head network for AlphaZero training (1); Innovative Dirichlet prior in NAS (1); Insightful analysis of architecture rating in NAS (1); Novel approach for estimating network performance at initialization (1); Beneficial benchmark and community impact (1); Novel multi-objective NAS method with promising results (1),5522704bd5ef60996d25359821e26c80dd4c7112dbfab70be8c68a66dd3aa994; 778acb01391df8e6953c857d34269b514c5b7d2b5df2b28831d29e2bfd62e483; 4c434849f3ad7950d9d93ed745588562d2d28effa2326d4447fd758ff52fadd2; b06af01977c23fbb671d4a247080be4314f29beafd4afaccb969aece60bca29c; cd0318ab636195ba4447ffc115937e611b065352c40190120062264a020f1282,
555,Lack of clarity and detail in methodology / Benchmark for one-shot NAS,6,Lack of clarity and detail in methodology / Benchmark for one-shot NAS,22,22,20,5.090909090909091,0.45,Lack of clarity and detail in methodology (6); Benchmark for one-shot NAS (3); Novel approach with efficient implementation (1); Incorporation of advanced operations in NAS (1); Innovative architecture search method for resource-limited hardware (1); Innovative instance-aware dynamic network design (1); Innovative zero-cost proxies for NAS (1); Efficient GNN architecture search with strong empirical results (1); Innovative geometry-aware framework with empirical validation (1); Innovative co-searching approach with clear experimental improvements (1),91b4687c3d0e76e6e36af0b98fbd240c843c11245bc8d3d9893e7fc03a9b91b7; 03e891bdecb5ac80c03db7fae42b4e961e318df616283a9ee902dbf9b0e0fd29; 09eb657ac53137ece5509b626f8e6d97b9ebf512904d4ba13ad239f89a4b22d7; d70a03667488fb2795e5b854b66a1a505fc0ef325b34f1f8c7315a3c46dbd4bb; b9058c2d959e4d369368efa442dd98327b0ff04ef5c00a43daaec6f79e5add62,
590,Lack of clarity and detail in methodology / Effective technique for identifying local optima and building superior ensembles,4,Lack of clarity and detail in methodology / transformer-advantages,22,22,21,5.7727272727272725,0.4761904761904761,Lack of clarity and detail in methodology (13); Effective technique for identifying local optima and building superior ensembles (1); High-quality proofs and novel regularization methodology (1); Clear writing and strong interpretability in healthcare models (1); Clear loss function and insightful variance minimization (1); Significant problem addressed with novel model properties (1); hyperparameter balance (1); optimization objective (1); irreducible-error-justification (1); domain-specific data static (1),1c667a62bc829610dd292aeb7b5d733dfa689dcb1d42b9c41b42ca8e80a9d5b4; 4ba329bff19c83da554ae3c30831fff3ddd313241ccb2a7c4025aaf49e4176ed; 33f52f78b0557d3ea2843b2804e402fa2f5ba9aabff6b1c90c15926f36cdc493; 060a168653e907f683ee683af296155cb4f86ba2c2aeb311998bfd8a9510283f; 37cc0cc8e8b0e13f074d48a8a59ceb4759f87614204814795c5db6934c3f7642,
656,Lack of clarity and detail in methodology / satisfactory numerical experiments,4,Lack of clarity and detail in methodology / transformer-advantages,22,22,20,5.045454545454546,0.5,"Lack of clarity and detail in methodology (14); satisfactory numerical experiments (1); Repetitive value rewriting, weak problem motivation, questionable model validity, unclear equation equivalence, non-typc (1); AlgorithmClarity (1); implementation choice (1); preprocessing\_cost (1); parameter-regime-dependent-improvement (1); quadratic\_dependency\_aspect\_ratio (1); RobustPerformance (1)",8c3a5fbece13c1b5b1ad438d4e96ea08560459b4e616ab5f56592172a2c2bf60; e2be641526985ceb66875b25eac9406277cf29e7132ec281b41e5f6df360165a; d5f9379e1669214ee3ac002982cacc66f592bc3a6a802e953a29280f2a84cb10; 6e9a459f93708f6fb0e4fab9c21379aee35ccfdbfd0f0a784d40b6a2a6974d9b; 2b8e6b8dd7578580c5ef986f49cca1d0026dc896fd9d3a52027204fddc27a13f,
102,Lack of clarity and detail in methodology / Hierarchical design enhances performance and efficiency,4,Lack of clarity and detail in methodology / transformer-advantages,22,21,17,5.714285714285714,0.3529411764705882,Lack of clarity and detail in methodology (4); Hierarchical design enhances performance and efficiency (1); Ignores existing methods (1); original backmapping method (1); Consistent Improvement (1); computationally-demanding-experiments (1); real-world denoising methods (1); spectral-representation-learning (1); AlphaFold2-predictions-limitations (1); protein-contact-prediction-no-MSAs (1),4d65a330f670f1d99701337abaa3d24bf52c50e65e08a96ac44ef7ddabfc8dec; 34cc3e66fbbe36b76b967a1fa4716b5e42d8ced9a08e499d51b6fc147e7c5572; 519e8c8806e7ec7f983d350a1551bca4faeb046623834353020efcd49d36f31e; 1f2622532060968b320afcd06163860bc902d198e693fe9666ceee8cb85aa3c4; 0bb600bda9443ac51910f6828189af29f1a47455cec901b161aad6f5ddab7a82,
196,Lack of clarity and detail in methodology / Convergence-theory-SGD-selection,4,Lack of clarity and detail in methodology / transformer-advantages,22,21,17,4.857142857142857,0.4705882352941176,Lack of clarity and detail in methodology (3); Convergence-theory-SGD-selection (3); Exploration of implicit bias in optimization algorithms (1); Smoothing effect on generalization performance (1); rapid convergence rate (1); generalized-smoothness (1); ClearExpositionResultsConnections (1); similar-defs-not-novel (1); Smoothing explanation (1); GradientSmoothingStochasticity (1),e90e1e47cb87b86b94bd18dd9072268954d66e0305e247ce34dca475150277a6; 90b37513524bf965b980f64f42ec7b9419420741a831c89fea7d3b55424df6a4; e4d6661fc07f34c174304bef1aa96249254a6777242481641dec51c60250e6b3; 46149d7fe54ae0feee5dbf7ff1deda5261690e4e8901c5708d7e772784718b1a; 2c3d2a300b640927393908f2398b32cf00e2de190992ab4757aed7fbd0e04ccd,
300,Lack of clarity and detail in methodology / Effective treatment effect estimation method,10,Lack of clarity and detail in methodology / Complexity and clarity issues in ASR learning,22,21,19,5.190476190476191,0.3684210526315789,Lack of clarity and detail in methodology (11); Focus on model interpretability and causal graph methodology (1); Effective treatment effect estimation method (1); Innovative method for causal inference with continuous treatments (1); well-written and technically sound (1); Novel integration of causal inference in KGC models (1); Effective causal effect estimation and optimal transport solution (1); novel causal approach in domain generalization (1); Limited accessibility due to heavy notation (1); Focus on conditional IVs and improvements from earlier version (1),ee0005368a4cadc2007aad50669f6c571a4c54030bc28fcd0ab2c36b814aa1bb; 0cc46abe2e3aac7288f1db3ee32081d32ec842682453c89ed1389ca889b69825; e8d30422f48d9bb61a3934918ced5545a2fde42829c6959f9d9f35ac738aa50d; a8b9095690b86f3e2055e162f648cfdccf1d52f031da7b57488bd9832bc2623d; e960ed730b1fa12597fc7023634691d6701f204911e222d109b2f795e6834713,
340,Lack of clarity and detail in methodology / Novel memory layer method with strong evaluation results,4,Lack of clarity and detail in methodology / transformer-advantages,22,21,17,5.523809523809524,0.3529411764705882,Lack of clarity and detail in methodology (4); Novel auxiliary module enhances GNN representation; effective experiments; clear writing. (1); Effective contrastive learning for protein representation (1); Innovative EQGNN design with strong performance (1); Novel method with strong foundation and clear evaluation (1); Insufficient theoretical analysis and model optimization (1); Innovative DBGNN architecture with strong performance (1); Novel line graph integration and strong empirical performance (1); Strong empirical performance and feasibility in structure prediction (1); Novel approach to protein function inference (1),2bc49d354e18e9ff57e8a98bf74fe1fe74d0bd196f852cc1c9190086be100737; ed6c25b1742892fbef92cc5dde2c2cef74a1fa5a28f1f96c882dbdd0a1785f30; b4f39ecf0f6ff773b2ca62411e7b611e9610247f066d07f494aca2d1aea006ea; 488270c9e7c8469c3093e99a015c1a43f916800493318c8b47798c8d5b60fc16; 13582f830c4050f5b406ef6d374e634c517edddd883725a4974eb09ff632076c,
